NDC Description,NDC,Effective_Date,OTC,Pricing_Unit,Classification_for_Rate_Setting,Corresponding_Generic_Drug_Effective_Date,Explanation_Code,NADAC_Per_Unit,Corresponding_Generic_Drug_NADAC_Per_Unit
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,42858010201,06/01/2020 12:00:00 AM,N,EA,G,,1,0.08048,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,42858010201,07/01/2020 12:00:00 AM,N,EA,G,,1,0.08667,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,42858010201,08/01/2020 12:00:00 AM,N,EA,G,,1,0.09130,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,42858010201,09/01/2020 12:00:00 AM,N,EA,G,,1,0.09955,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,42858010201,10/01/2020 12:00:00 AM,N,EA,G,,1,0.10271,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,42858010250,01/01/2020 12:00:00 AM,N,EA,G,,1,0.08461,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,42858010250,02/01/2020 12:00:00 AM,N,EA,G,,1,0.08513,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,42858010250,03/01/2020 12:00:00 AM,N,EA,G,,1,0.08695,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,42858010250,04/01/2020 12:00:00 AM,N,EA,G,,1,0.08222,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,42858010250,05/01/2020 12:00:00 AM,N,EA,G,,1,0.07758,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,42858010250,06/01/2020 12:00:00 AM,N,EA,G,,1,0.08048,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,42858010250,07/01/2020 12:00:00 AM,N,EA,G,,1,0.08667,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,42858010250,08/01/2020 12:00:00 AM,N,EA,G,,1,0.09130,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,42858010250,09/01/2020 12:00:00 AM,N,EA,G,,1,0.09955,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,42858010250,10/01/2020 12:00:00 AM,N,EA,G,,1,0.10271,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015513,01/01/2020 12:00:00 AM,N,EA,G,,1,0.08461,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015513,02/01/2020 12:00:00 AM,N,EA,G,,1,0.08513,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015513,03/01/2020 12:00:00 AM,N,EA,G,,1,0.08695,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015513,04/01/2020 12:00:00 AM,N,EA,G,,1,0.08222,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015513,05/01/2020 12:00:00 AM,N,EA,G,,1,0.07758,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015513,06/01/2020 12:00:00 AM,N,EA,G,,1,0.08048,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015513,07/01/2020 12:00:00 AM,N,EA,G,,1,0.08667,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015513,08/01/2020 12:00:00 AM,N,EA,G,,1,0.09130,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015513,09/01/2020 12:00:00 AM,N,EA,G,,1,0.09955,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015513,10/01/2020 12:00:00 AM,N,EA,G,,1,0.10271,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015588,01/01/2020 12:00:00 AM,N,EA,G,,1,0.08461,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015588,02/01/2020 12:00:00 AM,N,EA,G,,1,0.08513,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015588,03/01/2020 12:00:00 AM,N,EA,G,,1,0.08695,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015588,04/01/2020 12:00:00 AM,N,EA,G,,1,0.08222,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015588,05/01/2020 12:00:00 AM,N,EA,G,,1,0.07758,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015588,06/01/2020 12:00:00 AM,N,EA,G,,1,0.08048,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015588,07/01/2020 12:00:00 AM,N,EA,G,,1,0.08667,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015588,08/01/2020 12:00:00 AM,N,EA,G,,1,0.09130,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015588,09/01/2020 12:00:00 AM,N,EA,G,,1,0.09955,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,57664015588,10/01/2020 12:00:00 AM,N,EA,G,,1,0.10271,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,63739070910,01/01/2020 12:00:00 AM,N,EA,G,,1,0.08461,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,63739070910,02/01/2020 12:00:00 AM,N,EA,G,,1,0.08513,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,63739070910,03/01/2020 12:00:00 AM,N,EA,G,,1,0.08695,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,63739070910,04/01/2020 12:00:00 AM,N,EA,G,,1,0.08222,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,63739070910,05/01/2020 12:00:00 AM,N,EA,G,,1,0.07758,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,63739070910,06/01/2020 12:00:00 AM,N,EA,G,,1,0.08048,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,63739070910,07/01/2020 12:00:00 AM,N,EA,G,,1,0.08667,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,63739070910,08/01/2020 12:00:00 AM,N,EA,G,,1,0.09130,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004512,01/01/2020 12:00:00 AM,N,EA,G,,1,0.08461,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004512,02/01/2020 12:00:00 AM,N,EA,G,,1,0.08513,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004512,03/01/2020 12:00:00 AM,N,EA,G,,1,0.08695,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004512,04/01/2020 12:00:00 AM,N,EA,G,,1,0.08222,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004512,05/01/2020 12:00:00 AM,N,EA,G,,1,0.07758,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004512,06/01/2020 12:00:00 AM,N,EA,G,,1,0.08048,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004512,07/01/2020 12:00:00 AM,N,EA,G,,1,0.08667,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004512,08/01/2020 12:00:00 AM,N,EA,G,,1,0.09130,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004512,09/01/2020 12:00:00 AM,N,EA,G,,1,0.09955,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004512,10/01/2020 12:00:00 AM,N,EA,G,,1,0.10271,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004552,01/01/2020 12:00:00 AM,N,EA,G,,1,0.08461,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004552,02/01/2020 12:00:00 AM,N,EA,G,,1,0.08513,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004552,03/01/2020 12:00:00 AM,N,EA,G,,1,0.08695,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004552,04/01/2020 12:00:00 AM,N,EA,G,,1,0.08222,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004552,05/01/2020 12:00:00 AM,N,EA,G,,1,0.07758,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004552,06/01/2020 12:00:00 AM,N,EA,G,,1,0.08048,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004552,07/01/2020 12:00:00 AM,N,EA,G,,1,0.08667,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004552,08/01/2020 12:00:00 AM,N,EA,G,,1,0.09130,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004552,09/01/2020 12:00:00 AM,N,EA,G,,1,0.09955,
OXYCODONE-ACETAMINOPHEN 5-325 MG TABLET,71930004552,10/01/2020 12:00:00 AM,N,EA,G,,1,0.10271,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052201,01/01/2020 12:00:00 AM,N,EA,G,,1,0.19549,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052201,02/01/2020 12:00:00 AM,N,EA,G,,1,0.22513,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052201,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24377,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052201,04/01/2020 12:00:00 AM,N,EA,G,,1,0.14867,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052201,05/01/2020 12:00:00 AM,N,EA,G,,1,0.17863,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052201,06/01/2020 12:00:00 AM,N,EA,G,,1,0.16667,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052201,07/01/2020 12:00:00 AM,N,EA,G,,1,0.16322,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052201,08/01/2020 12:00:00 AM,N,EA,G,,1,0.21147,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052201,09/01/2020 12:00:00 AM,N,EA,G,,1,0.14148,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052201,10/01/2020 12:00:00 AM,N,EA,G,,1,0.15075,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052205,01/01/2020 12:00:00 AM,N,EA,G,,1,0.19549,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052205,02/01/2020 12:00:00 AM,N,EA,G,,1,0.22513,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052205,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24377,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052205,04/01/2020 12:00:00 AM,N,EA,G,,1,0.14867,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052205,05/01/2020 12:00:00 AM,N,EA,G,,1,0.17863,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052205,06/01/2020 12:00:00 AM,N,EA,G,,1,0.16667,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052205,07/01/2020 12:00:00 AM,N,EA,G,,1,0.16322,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052205,08/01/2020 12:00:00 AM,N,EA,G,,1,0.21147,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052205,09/01/2020 12:00:00 AM,N,EA,G,,1,0.14148,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052205,10/01/2020 12:00:00 AM,N,EA,G,,1,0.15075,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052223,01/01/2020 12:00:00 AM,N,EA,G,,1,0.19549,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052223,02/01/2020 12:00:00 AM,N,EA,G,,1,0.22513,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052223,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24377,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052223,04/01/2020 12:00:00 AM,N,EA,G,,1,0.14867,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052223,05/01/2020 12:00:00 AM,N,EA,G,,1,0.17863,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052223,06/01/2020 12:00:00 AM,N,EA,G,,1,0.16667,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052223,07/01/2020 12:00:00 AM,N,EA,G,,1,0.16322,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052223,08/01/2020 12:00:00 AM,N,EA,G,,1,0.21147,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052223,09/01/2020 12:00:00 AM,N,EA,G,,1,0.14148,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052223,10/01/2020 12:00:00 AM,N,EA,G,,1,0.15075,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052262,01/01/2020 12:00:00 AM,N,EA,G,,1,0.19549,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052262,02/01/2020 12:00:00 AM,N,EA,G,,1,0.22513,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052262,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24377,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052262,04/01/2020 12:00:00 AM,N,EA,G,,1,0.14867,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052262,05/01/2020 12:00:00 AM,N,EA,G,,1,0.17863,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052262,06/01/2020 12:00:00 AM,N,EA,G,,1,0.16667,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052262,07/01/2020 12:00:00 AM,N,EA,G,,1,0.16322,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052262,08/01/2020 12:00:00 AM,N,EA,G,,1,0.21147,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052262,09/01/2020 12:00:00 AM,N,EA,G,,1,0.14148,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00406052262,10/01/2020 12:00:00 AM,N,EA,G,,1,0.15075,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497921,01/01/2020 12:00:00 AM,N,EA,G,,1,0.19549,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497921,02/01/2020 12:00:00 AM,N,EA,G,,1,0.22513,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497921,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24377,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497921,04/01/2020 12:00:00 AM,N,EA,G,,1,0.14867,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497921,05/01/2020 12:00:00 AM,N,EA,G,,1,0.17863,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497921,06/01/2020 12:00:00 AM,N,EA,G,,1,0.16667,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497921,07/01/2020 12:00:00 AM,N,EA,G,,1,0.16322,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497921,08/01/2020 12:00:00 AM,N,EA,G,,1,0.21147,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497921,09/01/2020 12:00:00 AM,N,EA,G,,1,0.14148,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497921,10/01/2020 12:00:00 AM,N,EA,G,,1,0.15075,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497928,01/01/2020 12:00:00 AM,N,EA,G,,1,0.19549,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497928,02/01/2020 12:00:00 AM,N,EA,G,,1,0.22513,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497928,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24377,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497928,04/01/2020 12:00:00 AM,N,EA,G,,1,0.14867,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497928,05/01/2020 12:00:00 AM,N,EA,G,,1,0.17863,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497928,06/01/2020 12:00:00 AM,N,EA,G,,1,0.16667,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497928,07/01/2020 12:00:00 AM,N,EA,G,,1,0.16322,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497928,08/01/2020 12:00:00 AM,N,EA,G,,1,0.21147,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497928,09/01/2020 12:00:00 AM,N,EA,G,,1,0.14148,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00603497928,10/01/2020 12:00:00 AM,N,EA,G,,1,0.15075,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00904643861,01/01/2020 12:00:00 AM,N,EA,G,,1,0.19549,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00904643861,02/01/2020 12:00:00 AM,N,EA,G,,1,0.22513,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00904643861,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24377,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00904643861,04/01/2020 12:00:00 AM,N,EA,G,,1,0.14867,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00904643861,05/01/2020 12:00:00 AM,N,EA,G,,1,0.17863,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00904643861,06/01/2020 12:00:00 AM,N,EA,G,,1,0.16667,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00904643861,07/01/2020 12:00:00 AM,N,EA,G,,1,0.16322,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00904643861,08/01/2020 12:00:00 AM,N,EA,G,,1,0.21147,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00904643861,09/01/2020 12:00:00 AM,N,EA,G,,1,0.14148,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,00904643861,10/01/2020 12:00:00 AM,N,EA,G,,1,0.15075,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,10702018601,01/01/2020 12:00:00 AM,N,EA,G,,1,0.19549,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,10702018601,02/01/2020 12:00:00 AM,N,EA,G,,1,0.22513,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,10702018601,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24377,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,10702018601,04/01/2020 12:00:00 AM,N,EA,G,,1,0.14867,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,10702018601,05/01/2020 12:00:00 AM,N,EA,G,,1,0.17863,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,10702018601,06/01/2020 12:00:00 AM,N,EA,G,,1,0.16667,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,10702018601,07/01/2020 12:00:00 AM,N,EA,G,,1,0.16322,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,10702018601,08/01/2020 12:00:00 AM,N,EA,G,,1,0.21147,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,10702018601,09/01/2020 12:00:00 AM,N,EA,G,,1,0.14148,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,10702018601,10/01/2020 12:00:00 AM,N,EA,G,,1,0.15075,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004501,01/01/2020 12:00:00 AM,N,EA,G,,1,0.19549,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004501,02/01/2020 12:00:00 AM,N,EA,G,,1,0.22513,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004501,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24377,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004501,04/01/2020 12:00:00 AM,N,EA,G,,1,0.14867,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004501,05/01/2020 12:00:00 AM,N,EA,G,,1,0.17863,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004501,06/01/2020 12:00:00 AM,N,EA,G,,1,0.16667,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004501,07/01/2020 12:00:00 AM,N,EA,G,,1,0.16322,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004501,08/01/2020 12:00:00 AM,N,EA,G,,1,0.21147,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004501,09/01/2020 12:00:00 AM,N,EA,G,,1,0.14148,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004501,10/01/2020 12:00:00 AM,N,EA,G,,1,0.15075,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004505,01/01/2020 12:00:00 AM,N,EA,G,,1,0.19549,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004505,02/01/2020 12:00:00 AM,N,EA,G,,1,0.22513,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004505,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24377,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004505,04/01/2020 12:00:00 AM,N,EA,G,,1,0.14867,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004505,05/01/2020 12:00:00 AM,N,EA,G,,1,0.17863,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004505,06/01/2020 12:00:00 AM,N,EA,G,,1,0.16667,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004505,07/01/2020 12:00:00 AM,N,EA,G,,1,0.16322,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004505,08/01/2020 12:00:00 AM,N,EA,G,,1,0.21147,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004505,09/01/2020 12:00:00 AM,N,EA,G,,1,0.14148,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,13107004505,10/01/2020 12:00:00 AM,N,EA,G,,1,0.15075,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019301,01/01/2020 12:00:00 AM,N,EA,G,,1,0.19549,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019301,02/01/2020 12:00:00 AM,N,EA,G,,1,0.22513,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019301,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24377,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019301,04/01/2020 12:00:00 AM,N,EA,G,,1,0.14867,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019301,05/01/2020 12:00:00 AM,N,EA,G,,1,0.17863,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019301,06/01/2020 12:00:00 AM,N,EA,G,,1,0.16667,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019301,07/01/2020 12:00:00 AM,N,EA,G,,1,0.16322,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019301,08/01/2020 12:00:00 AM,N,EA,G,,1,0.21147,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019301,09/01/2020 12:00:00 AM,N,EA,G,,1,0.14148,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019301,10/01/2020 12:00:00 AM,N,EA,G,,1,0.15075,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019305,01/01/2020 12:00:00 AM,N,EA,G,,1,0.19549,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019305,02/01/2020 12:00:00 AM,N,EA,G,,1,0.22513,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019305,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24377,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019305,04/01/2020 12:00:00 AM,N,EA,G,,1,0.14867,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019305,05/01/2020 12:00:00 AM,N,EA,G,,1,0.17863,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019305,06/01/2020 12:00:00 AM,N,EA,G,,1,0.16667,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019305,07/01/2020 12:00:00 AM,N,EA,G,,1,0.16322,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019305,08/01/2020 12:00:00 AM,N,EA,G,,1,0.21147,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019305,09/01/2020 12:00:00 AM,N,EA,G,,1,0.14148,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722019305,10/01/2020 12:00:00 AM,N,EA,G,,1,0.15075,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095001,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24066,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095001,04/01/2020 12:00:00 AM,N,EA,G,,1,0.14867,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095001,05/01/2020 12:00:00 AM,N,EA,G,,1,0.17863,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095001,06/01/2020 12:00:00 AM,N,EA,G,,1,0.16667,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095001,07/01/2020 12:00:00 AM,N,EA,G,,1,0.16322,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095001,08/01/2020 12:00:00 AM,N,EA,G,,1,0.21147,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095001,09/01/2020 12:00:00 AM,N,EA,G,,1,0.14148,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095001,10/01/2020 12:00:00 AM,N,EA,G,,1,0.15075,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095005,01/01/2020 12:00:00 AM,N,EA,G,,1,0.19549,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095005,02/01/2020 12:00:00 AM,N,EA,G,,1,0.22513,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095005,03/01/2020 12:00:00 AM,N,EA,G,,1,0.24377,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095005,04/01/2020 12:00:00 AM,N,EA,G,,1,0.14867,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095005,05/01/2020 12:00:00 AM,N,EA,G,,1,0.17863,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095005,06/01/2020 12:00:00 AM,N,EA,G,,1,0.16667,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095005,07/01/2020 12:00:00 AM,N,EA,G,,1,0.16322,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095005,08/01/2020 12:00:00 AM,N,EA,G,,1,0.21147,
OXYCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722095005,09/01/2020 12:00:00 AM,N,EA,G,,1,0.14148,
